fixme,count,id,brunetIndex,honoreStatistic,questionRatio,articleLength,avgWordLength,label
540,33,540,5290.677986181473,8.084725599134854,0.0020668274199104374,456,6.366228070175438,1
541,2,541,122.95075860513343,4.422848629194137,0.0,10,7.5,1
542,48,542,6467.131102905951,8.277467602385311,0.0005560189046427579,510,7.052941176470588,1
543,3,543,648.1159020802343,5.998363769568254,0.0,51,7.333333333333333,1
544,11,544,1323.4715699861624,6.797296318227799,0.0,115,6.530434782608696,0
545,42,545,5053.339586430048,7.959402126549499,0.001436265709156194,462,6.028138528138528,0
546,23,546,2830.4723000829194,7.5064499763269845,0.0,216,7.25462962962963,0
547,18,547,3696.1051122290874,7.73364376740455,0.0,333,6.117117117117117,1
548,18,548,2228.187077966283,7.322862639689157,0.0,167,7.3532934131736525,1
549,34,549,3812.2754144566516,7.718685495198466,0.0004597701149425287,300,7.25,0
550,35,550,5334.004277054793,8.018747758710619,0.001015916017609211,407,7.255528255528255,1
551,56,551,10283.477198269675,8.680921915133576,0.0007149240393208221,803,6.967621419676214,0
552,41,552,3342.3399278015463,7.586634487744377,0.0037654653039268424,280,6.639285714285714,1
553,1,553,177.7852969306319,5.10189688537458,0.0,17,6.0,1
554,50,554,7158.359018786237,8.351591082429051,0.0,545,7.176146788990826,1
555,0,555,243.08543997435842,5.16940115789932,0.0,20,7.1,1
556,42,556,6021.145054718241,8.181807863895264,0.0014858841010401188,488,6.895491803278689,0
557,16,557,1626.514369907543,6.9375082371314845,0.0044004400440044,126,7.214285714285714,1
558,176,558,26351.0657000165,9.595916695230558,0.0005579967915184488,1930,7.428497409326424,1
559,10,559,1728.2315212203487,6.893656354602635,0.002028397565922921,142,6.943661971830986,0
560,37,560,7770.963645091007,8.40077764137768,0.00023651844843897824,586,7.215017064846417,1
561,52,561,7180.640447127579,8.422457513220923,0.0,528,7.600378787878788,0
562,5,562,478.87241099830146,5.787963763765816,0.0035971223021582736,33,8.424242424242424,1
563,85,563,12566.243718421763,8.830104317913793,0.001170103846716396,980,6.976530612244898,1
564,20,564,3874.606062219019,7.773223194012117,0.0018814675446848542,303,7.016501650165017,1
565,12,565,2230.362613099744,7.169821732358927,0.0,193,6.523316062176166,0
566,2,566,1027.6276201432593,6.4215620431686,0.0,97,6.11340206185567,1
567,0,567,63.28245791071345,4.163679255623165,0.0,7,5.428571428571429,1
568,29,568,3188.4074177258053,7.629843242075615,0.0,253,6.8853754940711465,0
569,27,569,4207.395715736213,7.837291237606313,0.0008421052631578948,329,7.218844984802431,1
570,115,570,20528.69139087577,9.401786836547139,0.0007006480994920302,1494,7.642570281124498,1
571,7,571,1192.1580842723208,6.492239835020471,0.0,102,6.470588235294118,1
572,10,572,1392.110208787754,6.781889667132398,0.0,111,7.009009009009009,1
573,10,573,1392.110208787754,6.781889667132398,0.0,111,7.009009009009009,1
574,35,574,5199.594981819297,8.123854263105914,0.0013831258644536654,449,6.44097995545657,0
575,6,575,1314.4789983479031,6.742880635791903,0.0,106,7.0,1
576,16,576,2211.9961255376065,7.20944591458811,0.0,157,8.038216560509554,0
577,19,577,2139.529055451232,7.140549086128509,0.0,159,7.484276729559748,1
578,0,578,318.40768898049765,5.225746673713202,0.0,30,6.2,1
579,75,579,7712.148404636203,8.341886969516187,0.0009532888465204957,610,6.878688524590164,1
580,1,580,13.368180550160599,3.2088254890146994,0.0,1,9.0,1
581,93,581,11664.928161149239,8.899070452799517,0.0004623921085080148,938,6.91684434968017,1
582,125,582,13865.159780112628,9.00301227096754,0.0010422094841063053,1041,7.373679154658982,1
583,77,583,8981.195045368222,8.575592214692307,0.0,708,7.237288135593221,0
584,41,584,6152.494477104299,8.259341311456406,0.0011689070718877848,508,6.7362204724409445,0
585,0,585,217.34351788166657,5.043425116919247,0.0,16,7.75,1
586,20,586,2481.8211562835663,7.3272717404458465,0.0007209805335255948,209,6.636363636363637,1
587,0,587,231.3124506594137,5.135798437050262,0.0,21,6.476190476190476,1
588,56,588,9630.99562447419,8.589394585299377,0.00019083969465648855,713,7.349228611500701,1
589,9,589,2548.0269117143466,7.3535984121029365,0.0,200,7.12,0
590,77,590,9314.863707029617,8.608663082910741,0.0009865824782951855,688,7.366279069767442,1
591,38,591,2881.3509804178125,7.506891435469377,0.0006325110689437065,225,7.026666666666666,0
593,72,593,10548.101003647425,8.7674270360769,0.00034704147145583897,862,6.685614849187935,0
594,45,594,7085.827078978149,8.347888263817302,0.000257201646090535,551,7.056261343012705,1
595,33,595,3732.489343795595,7.6970387443087125,0.0009633911368015414,291,7.134020618556701,0
596,15,596,1162.7961772615968,6.582877109125404,0.0029806259314456036,91,7.373626373626373,1
597,51,597,6092.629581908654,8.153637486385282,0.0014384349827387803,502,6.924302788844622,0
598,48,598,9539.096811263558,8.554488976159934,0.0003853564547206166,785,6.611464968152866,0
599,16,599,2065.4409789857045,7.151485463904735,0.0008620689655172414,178,6.51685393258427,0
600,16,600,3957.1394013336344,7.75883170587269,0.0,323,6.693498452012384,0
601,31,601,4753.709934968956,7.909035737844829,0.0,347,7.619596541786744,1
602,30,602,7940.495361304731,8.570771872317467,0.00022747952684258417,653,6.732006125574273,0
603,16,603,1907.5969141460143,7.025807638636916,0.0,156,6.801282051282051,1
604,54,604,7528.691271414284,8.326274787396764,0.0012103606874848704,606,6.816831683168317,0
605,13,605,753.2224900613924,6.0867747269123065,0.0022727272727272726,64,6.875,0
606,172,606,23665.782378001844,9.596651785043221,0.0006989748369058714,1709,7.534230544177881,1
607,34,607,3387.2880172017826,7.599992955159242,0.0,264,7.136363636363637,0
608,21,608,3291.998067673282,7.633978401678778,0.0005461496450027307,254,7.208661417322834,1
609,52,609,7423.893524786726,8.40818968447991,0.0009732360097323601,550,7.472727272727273,0
610,45,610,6404.203777745621,8.178077463849608,0.0005614823133071309,532,6.695488721804511,0
611,28,611,5111.403093347736,8.027985155904435,0.0003549875754348598,393,7.1679389312977095,1
612,22,612,3133.7807929844516,7.492350582393273,0.0005737234652897303,251,6.944223107569721,1
613,17,613,2748.309474048109,7.459618146827807,0.000663129973474801,224,6.732142857142857,1
614,1,614,371.58730476542996,5.538907831465967,0.0,22,9.636363636363637,1
615,10,615,1492.6503592254055,6.843483388961997,0.0023612750885478157,128,6.6171875,1
616,8,616,772.3892766572585,6.211173635973557,0.0022935779816513763,60,7.266666666666667,1
617,56,617,6668.860071414256,8.24209447258944,0.0013542795232936078,539,6.849721706864564,0
618,8,618,790.1046270393057,6.233850344644587,0.0,65,6.861538461538461,1
619,11,619,1542.4151670630383,6.819879892480128,0.0,131,6.580152671755725,1
620,100,620,11783.262935108341,8.834203803817601,0.0010779180782260547,904,7.183628318584071,1
621,31,621,4250.0382582759885,7.808548768740659,0.0008576329331046312,325,7.1753846153846155,0
622,367,622,52823.437833471035,10.266045159633016,0.0007654836464857342,4279,6.71652255199813,0
623,26,623,2474.968069646663,7.3662707576047435,0.0014388489208633094,197,7.055837563451776,1
624,9,624,1362.6779279744942,6.766587661608632,0.0,101,7.435643564356436,1
625,21,625,2382.2487382125064,7.31052859542459,0.0007547169811320754,191,6.93717277486911,1
626,55,626,10070.271951621009,8.608677881538416,0.0,855,6.408187134502924,1
627,36,627,8338.89831073271,8.445339087648254,0.0008816398501212255,729,6.223593964334705,0
628,8,628,2243.424758585186,7.15264913946012,0.0024154589371980675,175,7.097142857142857,0
629,68,629,8027.758285961758,8.46621563665137,0.00045599635202918376,604,7.26158940397351,1
630,66,630,5327.027494638076,8.03073492409854,0.0,400,7.685,1
631,37,631,5697.768249931361,8.210396255104774,0.00064246707356248,435,7.1563218390804595,1
632,65,632,6835.705435987886,8.332894681738061,0.0002630194634402946,552,6.88768115942029,0
633,21,633,3567.0803748027265,7.682482446534506,0.0025201612903225806,287,6.912891986062718,0
634,32,634,3504.6413253279275,7.672867380699004,0.0010400416016640667,259,7.424710424710424,1
635,19,635,1702.4451717147372,7.001505801594815,0.0,132,7.28030303030303,0
636,29,636,5950.418058864109,8.145082262980807,0.0,480,6.802083333333333,0
637,11,637,1978.2971766300705,7.069479249726773,0.003524229074889868,168,6.755952380952381,0
638,40,638,6002.335324298367,8.195634645344224,0.0003009328919650918,438,7.5867579908675795,1
639,44,639,8771.218513753269,8.567986949291491,0.0,617,7.834683954619125,1
640,6,640,969.802760403035,6.333279628139691,0.0,81,6.950617283950617,0
641,65,641,7118.2230511903335,8.359169334237615,0.0017843487127198571,579,6.775474956822107,0
642,69,642,10379.051964008731,8.664197517657126,0.0003541703559412077,854,6.612412177985949,0
643,59,643,7024.701196568267,8.41543906812671,0.0025713551041398816,610,6.3754098360655735,0
644,63,644,8829.602681782353,8.558073366062178,0.0,705,6.965957446808511,0
645,124,645,13882.933561108057,9.042141476422865,0.0005273566249176005,1115,6.802690582959642,0
646,38,646,3951.150490541314,7.708228609641698,0.00046125461254612545,322,6.732919254658385,0
647,29,647,2882.744938529359,7.414654284745155,0.0006349206349206349,229,6.877729257641922,1
648,17,648,3299.551703090769,7.580317025932974,0.0010845986984815619,263,7.011406844106464,0
649,44,649,6405.347280781021,8.26158383885245,0.0005738880918220947,506,6.887351778656127,0
650,0,650,46.71179963953235,3.721669276936927,0.0,7,4.428571428571429,1
651,82,651,10800.684369689998,8.70885259346043,0.0010167768174885613,818,7.213936430317848,1
652,14,652,1099.6621300550803,6.468940191192418,0.0016025641025641025,91,6.857142857142857,1
653,8,653,1328.8568390257326,6.775781114806221,0.0,124,5.830645161290323,1
654,3,654,1016.3478130995427,6.536277433162109,0.0,82,6.926829268292683,0
655,47,655,6051.018899541626,8.33306872002547,0.0018148820326678765,548,6.032846715328467,1
656,35,656,2990.7001637353765,7.457128312360367,0.0006093845216331506,237,6.924050632911392,1
657,36,657,5633.974655606929,8.09633884552239,0.00032206119162640903,414,7.5,1
658,65,658,7647.659424625785,8.420930057695529,0.0007019185774450163,625,6.8384,0
659,74,659,5828.222733818255,8.13976381600806,0.000315357931251971,458,6.923580786026201,1
660,43,660,8370.394791693841,8.528187081981951,0.00021579628830384117,659,7.031866464339909,0
661,4,661,1152.5305016923437,6.515897174280189,0.0015290519877675841,102,6.411764705882353,0
662,53,662,7096.128334398936,8.262816937670928,0.0005158627805003869,358,10.829608938547485,1
663,54,663,7971.3030578901835,8.426231438222917,0.0018445930366612867,604,7.180463576158941,1
664,84,664,14282.91354919636,9.009447429596793,0.00038605070132544073,1100,7.0645454545454545,0
665,34,665,4804.343407368129,7.985070967789738,0.0010944910616563297,453,6.050772626931567,0
666,14,666,2803.7859758295394,7.47390072264773,0.0,273,5.827838827838828,1
667,21,667,2393.0626515144713,7.367708572374371,0.000744047619047619,184,7.304347826086956,0
668,24,668,4031.7847615969717,7.761732821354386,0.00045004500450045,319,6.9655172413793105,0
669,63,669,7376.166414141789,8.35416538842615,0.0004962779156327543,604,6.672185430463577,1
670,10,670,1439.6212017652117,6.830386412761179,0.002509410288582183,116,6.870689655172414,0
671,28,671,2997.138601207734,7.540141739755062,0.0023995200959808036,232,7.185344827586207,0
672,18,672,2363.724403352986,7.24676892633876,0.0,198,6.671717171717172,0
673,50,673,8405.065456244365,8.533285239315882,0.000656024491581019,627,7.293460925039873,0
674,10,674,2103.2489706076476,7.107425474110705,0.0,167,7.311377245508982,1
675,4,675,1367.1608382879026,6.693195471359319,0.0,111,7.027027027027027,0
676,32,676,3531.9786211573182,7.6516498906876835,0.0005159958720330237,247,7.846153846153846,1
677,91,677,10775.059970236403,8.706477295431522,0.0006794632240529981,858,6.861305361305361,0
678,67,678,8276.40711774948,8.412499120301572,0.0008882966910948257,657,6.853881278538813,0
679,2,679,866.4651097329336,6.2509757425930665,0.0,72,6.944444444444445,1
680,30,680,4111.295879722406,7.744569809354496,0.0,339,6.811209439528024,0
681,274,681,35020.79973830748,9.855032332266724,0.0007347538574577516,2677,7.117669032499066,1
682,153,682,17616.153432459567,9.258607950642002,0.0002069108214359611,1293,7.475638051044084,1
683,0,683,130.1020664651496,4.816241156068032,0.0,11,6.909090909090909,1
684,70,684,11033.134279019032,8.730146046149647,0.00033178500331785003,828,7.280193236714976,0
685,28,685,2690.5619426274015,7.401231264413015,0.0013605442176870747,208,7.0673076923076925,0
686,10,686,1800.8812273022786,6.932921646928535,0.0,136,7.330882352941177,1
687,133,687,18749.739143044288,9.260422933722676,0.00029285435376805933,1550,6.609032258064516,0
688,23,688,3049.278384912008,7.659171367666058,0.0076650943396226415,260,6.523076923076923,0
689,1,689,216.00500907165838,4.9275686953976425,0.0,18,7.055555555555555,1
690,62,690,7765.231924784765,8.460391331650388,0.0,579,7.4594127806563035,1
691,35,691,4364.2118242073675,7.859968020032355,0.0012300123001230013,358,6.812849162011173,1
692,48,692,7416.433327568865,8.306965865368573,0.0007403751233958539,617,6.567260940032415,0
693,68,693,6360.133773221496,8.276191121800714,0.0002799552071668533,476,7.504201680672269,0
694,67,694,9585.900800764794,8.606851063346772,0.00036569756811117204,832,6.5733173076923075,0
695,55,695,5802.844996270805,8.144878728123754,0.0,494,6.564777327935222,0
696,60,696,6875.869204419455,8.252426042332436,0.0008019246190858059,571,6.551663747810858,0
697,9,697,1139.9174920846397,6.554566315439343,0.0,87,7.517241379310345,0
698,55,698,7859.3693752667095,8.473187563078959,0.0025617140195621797,622,6.903536977491961,1
699,10,699,3639.5053180862565,7.653468554686091,0.0,265,7.535849056603774,1
700,26,700,2743.471150674653,7.3613754289773485,0.0012706480304955528,228,6.9035087719298245,0
701,2,701,278.7525179973813,5.148505088319377,0.0,21,7.857142857142857,1
702,3,702,1057.17906269355,6.530877627725885,0.0,85,6.91764705882353,1
703,89,703,11069.740563952739,8.73345840426263,0.000496031746031746,845,7.157396449704142,0
704,6,704,361.2044213703495,5.474460455568399,0.0,29,7.275862068965517,1
705,32,705,4065.3912523981708,7.789040401657477,0.00044014084507042255,308,7.376623376623376,1
706,22,706,2574.7536348812346,7.434638385319121,0.0007047216349541931,208,6.822115384615385,1
707,7,707,956.0222593671126,6.356708441729282,0.0,88,6.306818181818182,0
708,50,708,5732.5442206183825,8.075402543513954,0.0006385696040868455,458,6.8384279475982535,1
709,26,709,3660.8160799953516,7.69103798355639,0.0024319066147859923,307,6.697068403908795,1
710,0,710,22.991642434957626,2.8903717578961645,0.0,3,5.333333333333333,1
711,90,711,10214.9838107507,8.679766984273856,0.00017917935853789643,768,7.266927083333333,1
712,10,712,788.74663747379,6.178240454251317,0.0,71,6.338028169014085,0
713,14,713,1654.9483595899032,6.898078984651605,0.004188481675392671,153,6.241830065359477,1
714,76,714,11275.20724957857,8.790129941107804,0.001770196330865787,847,7.336481700118064,1
715,23,715,3688.4648607334534,7.7394680343809945,0.0004897159647404506,278,7.345323741007194,0
716,95,716,12958.230868541621,8.9082888855571,0.00013526308670363857,994,7.437625754527163,1
717,6,717,1742.8217780967511,6.911264266792216,0.0,142,6.859154929577465,1
718,32,718,3325.171266710262,7.60196855772408,0.0005327650506126798,265,7.083018867924529,0
719,24,719,4605.968518116855,7.851760943440303,0.0011971268954509178,354,7.0790960451977405,1
720,66,720,8699.141658518385,8.513607824293798,0.00021128248468201986,676,7.0014792899408285,0
721,25,721,2445.7303728859433,7.360350187443184,0.0,188,7.202127659574468,1
722,24,722,2837.1234029428942,7.392901038279072,0.0,235,6.714893617021277,0
723,25,723,3201.878337858537,7.550980405026396,0.0005443658138268917,236,7.783898305084746,0
724,121,724,14361.19274237341,9.083308817962148,0.0,1082,7.282809611829944,1
725,0,725,60.14452069200923,3.9904075343491283,0.0,6,6.166666666666667,1
726,55,726,6546.371107944834,8.18646442942209,0.0013919821826280624,571,6.2907180385288965,0
727,8,727,895.8984570818117,6.431465265093694,0.0038910505836575876,83,6.192771084337349,1
728,5,728,1089.6981716717683,6.5810353338036025,0.0,75,8.16,1
729,60,729,7974.679172807884,8.432182759602863,0.0004590314436538903,573,7.603839441535777,1
730,20,730,2870.709647497556,7.4067107301776405,0.0006071645415907711,219,7.52054794520548,1
731,41,731,3453.4353508487984,7.625899903715366,0.0005181347150259067,269,7.174721189591078,1
732,10,732,1031.0333922351479,6.464910520544691,0.0,96,6.0625,1
733,71,733,10393.796192910564,8.662331957082475,0.0015568240788790867,794,7.2808564231738035,0
734,9,734,1825.0663822934025,6.963219550239263,0.0,123,8.333333333333334,1
735,41,735,6336.785173252836,8.207992353278136,0.0,462,7.525974025974026,0
736,63,736,11446.91617351627,8.73681053295389,0.0,907,6.866593164277839,0
737,31,737,3988.0375005042415,7.82622933994348,0.0013256738842244808,342,6.616959064327485,0
738,160,738,17863.291311882567,9.207155819487761,0.0009260211955962548,1272,7.640723270440252,1
739,16,739,1973.647249733795,7.19994503369446,0.0009066183136899365,158,6.981012658227848,1
740,46,740,6608.352881069384,8.255858111442365,0.0002745744096650192,489,7.447852760736196,0
741,13,741,1757.1365360277305,7.014754451308472,0.0010183299389002036,162,6.061728395061729,1
742,56,742,7544.555324836837,8.350069247853664,0.001455604075691412,637,6.470957613814757,0
743,9,743,2193.7366529226047,7.141365079645838,0.0008156606851549756,168,7.2976190476190474,1
744,52,744,6681.235100703163,8.289094526636623,0.0,501,7.317365269461078,1
745,34,745,4656.641729172793,7.882940060465829,0.0015515903801396431,355,7.261971830985916,1
746,17,746,1752.0637270016664,7.05592894834353,0.0040650406504065045,140,7.0285714285714285,0
747,102,747,10444.758250458477,8.69265796074698,0.0006712535660345696,826,7.214285714285714,1
748,4,748,756.6400745211239,6.311799624267822,0.0,67,6.223880597014926,0
749,62,749,8252.469213883323,8.521247461744277,0.00065359477124183,646,7.105263157894737,0
750,22,750,3354.982009087669,7.667582241231623,0.0005408328826392645,276,6.699275362318841,0
751,53,751,9388.382757598123,8.53856321715243,0.0005873140172278779,735,6.949659863945579,0
752,48,752,4342.061626688368,7.864860475936436,0.0004178854993731718,341,7.0175953079178885,0
753,5,753,930.1838199247583,6.29156913955832,0.001851851851851852,76,7.105263157894737,1
754,203,754,17016.740893246875,9.227549506247513,0.00041854138327927174,1260,7.584920634920635,1
755,2,755,375.56542809940095,5.564225639450257,0.0,36,5.888888888888889,1
756,24,756,2074.317472700643,7.161681677711695,0.000835421888053467,161,7.434782608695652,1
757,54,757,8186.98070808299,8.495897062304461,0.0,632,7.275316455696203,0
758,2,758,909.3359921609318,6.421997431945226,0.0,68,7.588235294117647,1
759,78,759,9878.205989360604,8.619574009021903,0.0007411524921252547,775,6.9638709677419355,1
760,46,760,7624.397942987943,8.482422296453919,0.0007040600797934757,566,7.528268551236749,1
761,77,761,9235.765688774061,8.552326615604263,0.0007927070947284979,742,6.800539083557951,0
762,16,762,2694.753180506886,7.511368422800796,0.0006640106241699867,230,6.547826086956522,0
763,11,763,1189.914253012669,6.6939430550968115,0.0,100,6.65,0
764,49,764,9151.571233426537,8.543168677819498,0.0008,719,6.954102920723226,0
765,63,765,7448.501870314737,8.342234730646439,0.0009787129924149743,587,6.9625212947189095,0
766,43,766,6550.0160807220855,8.213689314425666,0.0011129660545353367,503,7.145129224652088,1
767,139,767,22127.396244855874,9.447199953322578,0.0006645070188553867,1915,6.2866840731070495,0
768,9,768,1113.5391834505272,6.586947216098254,0.0,92,6.641304347826087,1
769,74,769,9106.898163121154,8.576555840809744,0.0019924287706714486,782,6.418158567774936,0
770,86,770,10248.555649249634,8.651544760424649,0.0010760401721664275,871,6.401836969001148,0
771,89,771,12700.415985709285,8.840724916761715,0.002170767004341534,1058,6.531190926275992,1
772,12,772,1945.5750391020154,7.0811081657933315,0.0,167,6.6467065868263475,0
773,2,773,1210.961528531676,6.593097219793512,0.0,100,7.03,0
774,0,774,198.99674064081916,5.147836415609741,0.0,18,6.5,1
775,72,775,6640.380086974295,8.222412297638288,0.002205071664829107,552,6.572463768115942,0
776,51,776,4739.3265463608805,7.966630054312085,0.0011380880121396055,390,6.758974358974359,0
777,22,777,3774.1279496497305,7.754533523873108,0.0,289,7.197231833910035,0
778,2,778,187.09095273923168,4.874833752937194,0.0,16,6.875,1
779,34,779,5619.0647373238935,8.029432840581244,0.0003257328990228013,466,6.587982832618025,0
780,0,780,209.486740798032,5.002603122398991,0.0,17,7.294117647058823,1
781,14,781,1934.5162617195556,7.129297548929373,0.0,149,7.328859060402684,0
782,52,782,6225.130355234699,8.31356486978163,0.0005748778384593274,502,6.930278884462151,1
783,21,783,1603.5536585900131,6.895832634025231,0.0,131,7.022900763358779,0
784,80,784,9473.424050539059,8.645001621438615,0.0003830683777054204,857,6.09218203033839,1
785,65,785,7755.78039726027,8.48278735089606,0.0009136592051164915,602,7.2724252491694354,0
786,0,786,1.2570133745218284,0.28768207245178085,0.0,1,1.0,1
787,16,787,2846.926323557898,7.50337576257753,0.0012746972594008922,237,6.620253164556962,0
788,26,788,2339.1416072638226,7.261265219577712,0.0,198,6.454545454545454,1
789,13,789,1354.5339692189327,6.721736573568464,0.001321003963011889,120,6.308333333333334,0
790,31,790,4300.633193814578,7.808872651943775,0.0,358,6.681564245810056,1
791,0,791,92.54526655319731,4.236660784402356,0.0,8,7.0,1
792,3,792,834.8936983311047,6.24315956139306,0.0020876826722338203,72,6.652777777777778,0
793,27,793,3032.882252924348,7.5524434905214815,0.0,255,6.749019607843137,1
794,20,794,2863.128529490528,7.583417145201063,0.0,226,7.115044247787611,1
795,56,795,10935.958772065158,8.691146498539675,0.0006722689075630252,867,6.862745098039215,0
796,58,796,8115.531888551877,8.512558940431926,0.0024702447788008085,645,6.903875968992248,1
797,24,797,3336.837163175892,7.631387575782066,0.002175095160413268,255,7.211764705882353,1
798,45,798,6105.514755984465,8.202544309444255,0.0005832604257801109,480,7.14375,0
799,6,799,554.6651666958744,5.851512586680537,0.0,46,7.0,1
800,5,800,634.5028505900266,5.997004727483597,0.0,56,6.464285714285714,1
801,71,801,10996.611988784176,8.747970687777583,0.0006685609226140733,895,6.684916201117319,0
802,124,802,11330.39787808826,8.846268389379562,0.00032169856844137045,853,7.288393903868699,0
803,17,803,3461.394192369146,7.603274643687138,0.0,273,7.1208791208791204,0
804,31,804,4971.725794695169,7.928174999264872,0.0014787430683918669,370,7.3108108108108105,1
805,34,805,4302.1429656824575,7.980787617047475,0.0,397,5.972292191435768,1
806,35,806,4623.30673832092,7.870462990880168,0.0003924646781789639,371,6.867924528301887,1
807,32,807,2920.2106179198126,7.59171754996501,0.0006127450980392157,233,7.0042918454935625,0
808,38,808,5271.077737371379,8.029758520440822,0.00034423407917383823,417,6.96642685851319,0
809,21,809,3849.091252778254,7.709457866096428,0.0,305,6.924590163934426,0
810,77,810,7996.642943768108,8.519490550464921,0.0022888532845044634,646,6.7631578947368425,1
811,6,811,694.0970409769352,6.050407082741432,0.0,59,6.711864406779661,1
812,26,812,7064.439799377344,8.328706788595463,0.00025568908207619537,554,7.05956678700361,1
813,0,813,233.13846959780983,5.014265062146834,0.0,20,6.9,1
814,38,814,6791.615824778338,8.312200095932493,0.0002671653753673524,527,7.1024667931688805,0
815,18,815,2251.9470944546706,7.235405648324692,0.0,188,6.872340425531915,1
816,43,816,5095.594862771895,7.984287754939732,0.0014367816091954023,414,6.72463768115942,0
817,25,817,3159.2189233216504,7.5239578888585505,0.0011435105774728416,273,6.406593406593407,1
818,57,818,7141.274862817386,8.291797105048733,0.0005011275369581559,573,6.965095986038395,1
819,2,819,223.9331418337381,4.985317486111966,0.0,17,7.647058823529412,1
820,42,820,6270.858747110322,8.262277481101691,0.0,495,6.9818181818181815,0
821,32,821,4512.788175783691,7.949398889130097,0.00039840637450199205,392,6.403061224489796,0
822,49,822,7112.645346955426,8.380153347219448,0.0,536,7.416044776119403,0
823,14,823,2767.992253904223,7.368505702747389,0.0,233,6.463519313304721,0
824,9,824,3333.208193993536,7.63029943639287,0.0,253,7.260869565217392,0
825,21,825,2993.899575443296,7.493087954922689,0.0012121212121212121,230,7.173913043478261,1
826,22,826,2206.0522277635814,7.266478124538169,0.0008149959250203749,185,6.632432432432433,1
827,13,827,2242.1349521895013,7.163339856464249,0.0,177,6.9209039548022595,1
828,64,828,8152.479268161654,8.524686260247904,0.0004451368795904741,610,7.365573770491803,0
829,189,829,21006.230723686167,9.395202558285149,0.0011374573453495494,1648,6.935072815533981,0
830,63,830,10096.574592988412,8.760828378001236,0.0005415162454873646,799,6.933667083854819,0
831,32,831,3836.3338480578714,7.763296381226706,0.0009501187648456057,314,6.703821656050955,0
832,9,832,1245.3839399952144,6.739505674775377,0.0,98,7.1020408163265305,1
833,62,833,9616.768333242102,8.689872450717957,0.0013207547169811322,728,7.28021978021978,0
834,27,834,3541.873921978978,7.604008741161152,0.0,281,6.94661921708185,1
835,61,835,6834.323957347752,8.401361375891115,0.0005333333333333334,554,6.768953068592058,1
836,63,836,6289.4005271485585,8.20048654436828,0.0,488,7.07172131147541,0
837,8,837,1534.8363136945493,6.821775627645027,0.0,125,6.896,0
838,30,838,4888.554203169664,7.966859944655404,0.0,435,6.250574712643679,0
839,38,839,5923.080763034719,8.140477496594059,0.0009230769230769231,475,6.842105263157895,0
840,84,840,9662.822832495409,8.629906608119247,0.0005658242172764995,745,7.116778523489933,1
841,12,841,1900.2841153375252,7.0602825219328995,0.0,141,7.531914893617022,1
842,95,842,11321.28544614513,8.760906431350739,0.0003219575016097875,914,6.796498905908097,0
843,36,843,4469.03432676608,7.849323818040561,0.000390015600624025,382,6.712041884816754,0
844,17,844,2007.6447998198714,7.148031229036648,0.0,154,7.285714285714286,1
845,61,845,7909.338332943835,8.464555340266456,0.00022941041523285156,617,7.06482982171799,0
846,37,846,4228.168421612476,7.775990711742517,0.001293103448275862,325,7.138461538461539,1
847,4,847,582.035560501985,5.8289456176102075,0.0,48,7.083333333333333,1
848,78,848,9482.858112076578,8.660966951455022,0.0011580775911986102,761,6.808147174770039,0
849,2,849,694.1927396845881,6.075897603082812,0.007444168734491315,56,7.196428571428571,1
850,54,850,6697.58550679083,8.306197774037676,0.0038419319429198683,574,6.348432055749129,0
851,51,851,6396.058183901587,8.195034689434483,0.0,477,7.389937106918239,1
852,31,852,3912.8782763801664,7.725894019149057,0.0009315323707498836,323,6.647058823529412,1
853,2,853,899.9843572241665,6.320986277902672,0.0,78,6.358974358974359,1
854,51,854,6493.570141463228,8.221195941746696,0.0,517,6.833655705996131,0
855,18,855,2997.4372846423885,7.567197932790691,0.001182033096926714,223,7.5874439461883405,0
856,93,856,10778.720598729775,8.789055067584803,0.00033961623365596876,815,7.225766871165644,0
857,23,857,3292.241698400489,7.651611962867131,0.0,255,7.250980392156863,1
858,30,858,2805.184098295325,7.434955200138317,0.0,215,7.223255813953489,1
859,10,859,1150.7682226377683,6.619727467757248,0.0,97,6.731958762886598,1
860,16,860,2607.978022123902,7.4072073778163565,0.0006988120195667365,215,6.655813953488372,1
861,79,861,7554.874866391661,8.372303418278198,0.0007139457401237506,554,7.584837545126354,1
862,42,862,7039.449091934379,8.275937890158982,0.000783289817232376,570,6.719298245614035,0
863,61,863,8695.528814677202,8.566294995332647,0.0004154549231408392,688,6.997093023255814,0
864,68,864,9841.426498580764,8.648221453822641,0.0,837,6.451612903225806,0
865,49,865,6774.780509887761,8.29025867969948,0.0018990775908844276,551,6.689655172413793,0
866,23,866,4089.84826851466,7.834872045777466,0.00044365572315882877,329,6.851063829787234,0
867,23,867,3521.430451020951,7.677146397743214,0.0,294,6.6938775510204085,0
868,2,868,297.86525743336875,5.281657621306861,0.0,28,6.214285714285714,1
869,70,869,9248.427961233017,8.650817761517786,0.0005885815185403178,707,7.209335219236209,1
870,6,870,1098.6009345122238,6.5891720751966645,0.0,93,6.634408602150538,1
872,56,872,6260.422829408393,8.227599615786401,0.0017064846416382253,505,6.962376237623762,1
873,129,873,18111.41810755127,9.195632743103909,0.00020296326364927948,1457,6.7632120796156485,0
874,37,874,5744.477096949364,8.082460698059931,0.0,456,6.912280701754386,0
